2.684324859990767e+33,-5.3320938137912e+33
2.6834049583353404e+33,-5.331375895581997e+33
2.6826846686928114e+33,-5.33065559212804e+33
2.681962051102229e+33,-5.329932960692619e+33
2.681237162920199e+33,-5.329208058633541e+33
2.6805100615924983e+33,-5.328480943397779e+33
2.6797808046487525e+33,-5.327751672516155e+33
2.679049449697125e+33,-5.327020303598026e+33
2.678316054419045e+33,-5.326286894326012e+33
2.677580676563943e+33,-5.325551502450734e+33
2.676843373944013e+33,-5.324814185785572e+33
2.6761042044290024e+33,-5.324075002201463e+33
2.675363225941024e+33,-5.323334009621693e+33
2.674620496449388e+33,-5.322591266016761e+33
2.673876073965467e+33,-5.32184682939921e+33
2.673130016537581e+33,-5.321100757818536e+33
2.672382382245914e+33,-5.320353109356096e+33
2.6716332291974476e+33,-5.319603942120036e+33
2.67088261552094e+33,-5.318853314240278e+33
2.6701305993619107e+33,-5.318101283863504e+33
2.6693772388776686e+33,-5.317347909148184e+33
2.6686225922323715e+33,-5.316593248259625e+33
2.667866717592097e+33,-5.315837359365056e+33
2.667109673119964e+33,-5.315080300628745e+33
2.666351516971273e+33,-5.314322130207133e+33
2.6655923072886775e+33,-5.313562906244012e+33
2.6648321021973903e+33,-5.312802686865732e+33
2.664070959800419e+33,-5.312041530176427e+33
2.6633089381738314e+33,-5.311279494253295e+33
2.66254609536206e+33,-5.310516637141889e+33
2.661782489373234e+33,-5.309753016851455e+33
2.661018178174542e+33,-5.308988691350295e+33
2.660253219687633e+33,-5.308223718561167e+33
2.659487671784049e+33,-5.307458156356717e+33
2.658721592280694e+33,-5.306692062554946e+33
2.65795503893533e+33,-5.305925494914711e+33
2.657188069442118e+33,-5.305158511131262e+33
2.656420741427185e+33,-5.304391168831813e+33
2.655653112444233e+33,-5.30362352557114e+33
2.654885239970176e+33,-5.302855638827236e+33
2.65411718140082e+33,-5.302087565996971e+33
2.6533489940465744e+33,-5.30131936439182e+33
2.652580735128201e+33,-5.300551091233603e+33
2.6518124617725985e+33,-5.299782803650272e+33
2.6510442310086264e+33,-5.299014558671731e+33
2.6502760997629593e+33,-5.298246413225698e+33
2.649508124855985e+33,-5.297478424133597e+33
2.6487403629977364e+33,-5.29671064810649e+33
2.647972870783861e+33,-5.295943141741046e+33
2.647205704691624e+33,-5.295175961515558e+33
2.646438921075959e+33,-5.294409163785964e+33
2.645672576165548e+33,-5.293642804781954e+33
2.644906726058935e+33,-5.292876940603077e+33
2.644141426720691e+33,-5.292111627214895e+33
2.643376733977605e+33,-5.29134692044519e+33
2.6426127035149197e+33,-5.290582875980184e+33
2.641849390872603e+33,-5.289819549360824e+33
2.641086851441653e+33,-5.289056995979077e+33
2.6403251404604516e+33,-5.28829527107429e+33
2.639564313011146e+33,-5.28753442972957e+33
2.638804424016078e+33,-5.286774526868208e+33
2.63804552823424e+33,-5.286015617250141e+33
2.63728768025778e+33,-5.28525775546846e+33
2.6365309345085394e+33,-5.284500995945938e+33
2.6357753452346305e+33,-5.283745392931613e+33
2.635020966507053e+33,-5.282991000497404e+33
2.6342678522163456e+33,-5.282237872534764e+33
2.633516056069279e+33,-5.281486062751371e+33
2.6327656315855874e+33,-5.28073562466786e+33
2.6320166320947375e+33,-5.279986611614588e+33
2.631269110732728e+33,-5.279239076728446e+33
2.630523120438946e+33,-5.2784930729497e+33
2.62977871395304e+33,-5.27774865301887e+33
2.629035943811841e+33,-5.277005869473657e+33
2.628294862346325e+33,-5.276264774645897e+33
2.6275555216786036e+33,-5.275525420658557e+33
2.626817973718964e+33,-5.274787859422769e+33
2.626082270162929e+33,-5.2740521426349e+33
2.6253484624883784e+33,-5.273318321773661e+33
2.6246166019526806e+33,-5.272586448097247e+33
2.6238867395898876e+33,-5.271856572640533e+33
2.6231589262079426e+33,-5.271128746212276e+33
2.6224332123859456e+33,-5.270403019392381e+33
2.621709648471439e+33,-5.269679442529191e+33
2.620988284577743e+33,-5.268958065736821e+33
2.620269170581314e+33,-5.268238938892513e+33
2.6195523561191513e+33,-5.267522111634049e+33
2.6188378905862357e+33,-5.26680763335718e+33
2.6181258231329977e+33,-5.266095553213104e+33
2.61741620266283e+33,-5.265385920105973e+33
2.6167090778296305e+33,-5.264678782690437e+33
2.616004497035382e+33,-5.263974189369229e+33
2.615302508427771e+33,-5.263272188290771e+33
2.614603159897827e+33,-5.262572827346827e+33
2.613906499077618e+33,-5.261876154170189e+33
2.613212573337959e+33,-5.261182216132394e+33
2.612521429786174e+33,-5.260491060341474e+33
2.6118331152638693e+33,-5.259802733639747e+33
2.61114767634477e+33,-5.259117282601634e+33
2.610465159332559e+33,-5.258434753531508e+33
2.609785610258769e+33,-5.257755192461591e+33
2.6091090748807084e+33,-5.257078645149868e+33
2.608435598679399e+33,-5.256405157078035e+33
2.607765226857577e+33,-5.255734773449493e+33
2.607098004337698e+33,-5.255067539187356e+33
2.606433975759991e+33,-5.254403498932505e+33
2.605773185480538e+33,-5.253742697041669e+33
2.6051156775693876e+33,-5.253085177585535e+33
2.604461495808693e+33,-5.252430984346888e+33
2.603810683690895e+33,-5.251780160818796e+33
2.603163284416915e+33,-5.251132750202801e+33
2.602519340894403e+33,-5.250488795407162e+33
2.601878895735989e+33,-5.249848339045118e+33
2.601241991257587e+33,-5.249211423433184e+33
2.6006086694767216e+33,-5.248578090589473e+33
2.599978972110867e+33,-5.247948382232052e+33
2.599352940575845e+33,-5.247322339777321e+33
2.5987306159842274e+33,-5.246700004338428e+33
2.5981120391437815e+33,-5.246081416723701e+33
2.597497250555927e+33,-5.245466617435132e+33
2.5968862904142443e+33,-5.244855646666846e+33
2.5962791986029843e+33,-5.244248544303649e+33
2.595676014695627e+33,-5.243645349919562e+33
2.5950767779534543e+33,-5.243046102776403e+33
2.5944815273241564e+33,-5.242450841822393e+33
2.5938903014404532e+33,-5.241859605690773e+33
2.593303138618758e+33,-5.241272432698478e+33
2.5927200768578578e+33,-5.240689360844803e+33
2.5921411538376116e+33,-5.240110427810114e+33
2.591566406917689e+33,-5.239535670954578e+33
2.5909958731363264e+33,-5.238965127316927e+33
2.5904295892091032e+33,-5.238398833613228e+33
2.5898675915277514e+33,-5.23783682623569e+33
2.5893099161589778e+33,-5.237279141251499e+33
2.5887565988433215e+33,-5.23672581440166e+33
2.588207674994029e+33,-5.236176881099886e+33
2.587663179695947e+33,-5.235632376431479e+33
2.5871231477044488e+33,-5.235092335152264e+33
2.5865876134443764e+33,-5.234556791687529e+33
2.586056611009004e+33,-5.234025780130985e+33
2.585530174159023e+33,-5.233499334243764e+33
2.5850083363215544e+33,-5.232977487453409e+33
2.584491130589181e+33,-5.232460272852926e+33
2.5839785897189847e+33,-5.231947723199817e+33
2.5834707461316314e+33,-5.231439870915156e+33
2.5829676319104544e+33,-5.230936748082683e+33
2.5824692788005686e+33,-5.230438386447912e+33
2.5819757182079973e+33,-5.229944817417262e+33
2.581486981198824e+33,-5.229456072057203e+33
2.5810030984983635e+33,-5.228972181093436e+33
2.5805241004903446e+33,-5.228493174910066e+33
2.5800500172161216e+33,-5.228019083548817e+33
2.5795808783738962e+33,-5.227549936708261e+33
2.5791167133179552e+33,-5.227085763743046e+33
2.5786575510579388e+33,-5.226626593663167e+33
2.5782034202581124e+33,-5.22617245513324e+33
2.5777543492366596e+33,-5.225723376471796e+33
2.5773103659649988e+33,-5.225279385650587e+33
2.5768714980671012e+33,-5.224840510293928e+33
2.5764377728188458e+33,-5.224406777678022e+33
2.57600921714737e+33,-5.223978214730333e+33
2.5755858576304483e+33,-5.223554848028954e+33
2.5751677204958821e+33,-5.223136703802001e+33
2.5747548316209076e+33,-5.222723807927019e+33
2.5743472165316123e+33,-5.222316185930398e+33
2.5739449004023736e+33,-5.221913862986817e+33
2.5735479080553058e+33,-5.221516863918684e+33
2.573156263959727e+33,-5.221125213195604e+33
2.5727699922316328e+33,-5.220738934933856e+33
2.5723891166331885e+33,-5.220358052895887e+33
2.5720136605722352e+33,-5.219982590489809e+33
2.571643647101807e+33,-5.219612570768929e+33
2.5712790989196574e+33,-5.219248016431262e+33
2.5709200383678065e+33,-5.218888949819091e+33
2.570566487432096e+33,-5.218535392918509e+33
2.5702184677417537e+33,-5.218187367358994e+33
2.5698760005689745e+33,-5.217844894412987e+33
2.5695391068285125e+33,-5.217507994995484e+33
2.5692078070772802e+33,-5.217176689663631e+33
2.568882121513967e+33,-5.21685099861635e+33
2.5685620699786586e+33,-5.216530941693952e+33
2.5682476719524761e+33,-5.216216538377781e+33
2.567938946557221e+33,-5.215907807789854e+33
2.5676359125550293e+33,-5.215604768692523e+33
2.5673385883480437e+33,-5.215307439488134e+33
2.567046991978083e+33,-5.215015838218714e+33
2.5667611411263328e+33,-5.214729982565646e+33
2.5664810531130416e+33,-5.214449889849371e+33
2.5662067448972223e+33,-5.214175577029098e+33
2.5659382330763722e+33,-5.213907060702502e+33
2.5656755338861907e+33,-5.213644357105472e+33
2.565418663200316e+33,-5.213387482111815e+33
2.5651676365300605e+33,-5.213136451233023e+33
2.564922469024166e+33,-5.212891279618001e+33
2.5646831754685615e+33,-5.212651982052842e+33
2.5644497702861194e+33,-5.212418572960582e+33
2.5642222675364415e+33,-5.212191066400976e+33
2.5640006809156324e+33,-5.211969476070278e+33
2.5637850237560915e+33,-5.211753815301035e+33
2.5635753090263083e+33,-5.21154409706188e+33
2.5633715493306687e+33,-5.211340333957338e+33
2.5631737569092646e+33,-5.211142538227631e+33
2.562981943637711e+33,-5.210950721748508e+33
2.5627961210269715e+33,-5.210764896031056e+33
2.5626163002231928e+33,-5.210585072221543e+33
2.5624424920075409e+33,-5.210411261101253e+33
2.5622747067960433e+33,-5.210243473086329e+33
2.5621129546394485e+33,-5.210081718227624e+33
2.5619572452230774e+33,-5.209926006210568e+33
2.5618075878666876e+33,-5.209776346355015e+33
2.5616639915243433e+33,-5.209632747615132e+33
2.561526464784297e+33,-5.209495218579261e+33
2.5613950158688644e+33,-5.209363767469805e+33
2.561269652634312e+33,-5.20923840214312e+33
2.5611503825707594e+33,-5.209119130089399e+33
2.5610372128020653e+33,-5.209005958432584e+33
2.56093015008574e+33,-5.208898893930256e+33
2.5608292008128563e+33,-5.208797942973555e+33
2.5607343710079573e+33,-5.20870311158709e+33
2.5606456663289837e+33,-5.208614405428863e+33
2.5605630920671975e+33,-5.208531829790191e+33
2.5604866531471083e+33,-5.208455389595638e+33
2.560416354126417e+33,-5.208385089402953e+33
2.560352199195949e+33,-5.208320933403005e+33
2.5602941921796046e+33,-5.208262925419737e+33
2.560242336534307e+33,-5.208211068910109e+33
2.5601966353499625e+33,-5.208165366964058e+33
2.5601570913494123e+33,-5.208125822304459e+33
2.5601237068884062e+33,-5.208092437287083e+33
2.5600964839555682e+33,-5.208065213900576e+33
2.560075424172372e+33,-5.208044153766429e+33
2.560060528793119e+33,-5.208029258138957e+33
2.5600517987049263e+33,-5.208020527905287e+33
2.5600492344277112e+33,-5.20801796358534e+33
2.5600528361141843e+33,-5.208021565331832e+33
2.5600626035498515e+33,-5.208031332930263e+33
2.5600785361530163e+33,-5.208047265798932e+33
2.560100632974782e+33,-5.208069362988931e+33
2.5601288926990698e+33,-5.208097623184168e+33
2.560163313642631e+33,-5.208132044701378e+33
2.5602038937550725e+33,-5.208172625490143e+33
2.5602506306188806e+33,-5.208219363132925e+33
2.560303521449449e+33,-5.208272254845088e+33
2.5603625630951237e+33,-5.208331297474944e+33
2.560427752037233e+33,-5.208396487503782e+33
2.5604990843901365e+33,-5.208467821045924e+33
2.560576555901281e+33,-5.208545293848769e+33
2.5606601619512444e+33,-5.208628901292847e+33
2.5607498975538077e+33,-5.208718638391881e+33
2.5608457573560119e+33,-5.20881449979286e+33
2.5609477356382314e+33,-5.208916479776092e+33
2.561055826314245e+33,-5.209024572255295e+33
2.561170022931326e+33,-5.20913877077767e+33
2.5612903186703177e+33,-5.20925906852399e+33
2.5614167063457298e+33,-5.209385458308686e+33
2.5615491784058353e+33,-5.209517932579948e+33
2.5616877269327714e+33,-5.20965648341983e+33
2.5618323436426468e+33,-5.209801102544348e+33
2.5619830198856526e+33,-5.209951781303604e+33
2.562139746646189e+33,-5.210108510681897e+33
2.5623025145429814e+33,-5.210271281297853e+33
2.5624713138292193e+33,-5.210440083404555e+33
2.5626461343926853e+33,-5.210614906889676e+33
2.562826965755907e+33,-5.21079574127563e+33
2.5630137970763014e+33,-5.210982575719713e+33
2.5632066171463285e+33,-5.211175399014269e+33
2.5634054143936626e+33,-5.21137419958684e+33
2.5636101768813513e+33,-5.211578965500344e+33
2.563820892307999e+33,-5.211789684453256e+33
2.5640375480079477e+33,-5.212006343779772e+33
2.564260130951465e+33,-5.21222893045002e+33
2.564488627744946e+33,-5.212457431070246e+33
2.564723024631111e+33,-5.21269183188302e+33
2.5649633074892234e+33,-5.212932118767452e+33
2.565209461835312e+33,-5.213178277239404e+33
2.565461472822388e+33,-5.213430292451728e+33
2.5657193252406916e+33,-5.213688149194492e+33
2.5659830035179308e+33,-5.213951831895232e+33
2.5662524917195318e+33,-5.214221324619199e+33
2.5665277735489047e+33,-5.214496611069618e+33
2.5668088323477097e+33,-5.214777674587964e+33
2.5670956510961358e+33,-5.215064498154233e+33
2.5673882124131853e+33,-5.215357064387236e+33
2.5676864985569758e+33,-5.215655355544887e+33
2.567990491425042e+33,-5.215959353524516e+33
2.56830017255465e+33,-5.216269039863186e+33
2.5686155231231272e+33,-5.216584395738004e+33
2.568936523948194e+33,-5.216905401966474e+33
2.5692631554883066e+33,-5.217232039006833e+33
2.56959539784302e+33,-5.217564286958407e+33
2.5699332307533487e+33,-5.217902125561976e+33
2.5702766336021455e+33,-5.218245534200159e+33
2.5706255854144896e+33,-5.218594491897794e+33
2.5709800648580863e+33,-5.21894897732234e+33
2.571340050243679e+33,-5.219308968784286e+33
2.5717055195254692e+33,-5.219674444237585e+33
2.5720764503015528e+33,-5.220045381280067e+33
2.572452819814369e+33,-5.220421757153909e+33
2.5728346049511542e+33,-5.220803548746074e+33
2.5732217822444204e+33,-5.221190732588803e+33
2.5736143278724335e+33,-5.221583284860081e+33
2.5740122176597164e+33,-5.221981181384144e+33
2.5744154270775587e+33,-5.222384397631994e+33
2.5748239312445384e+33,-5.222792908721914e+33
2.5752377049270646e+33,-5.223206689420012e+33
2.57565672253993e+33,-5.223625714140776e+33
2.576080958146877e+33,-5.224049956947639e+33
2.576510385461177e+33,-5.224479391553559e+33
2.5769449778462342e+33,-5.224913991321619e+33
2.577384708316191e+33,-5.225353729265636e+33
2.5778295495365596e+33,-5.22579857805079e+33
2.5782794738248598e+33,-5.22624850999427e+33
2.5787344531512885e+33,-5.226703497065925e+33
2.5791944591393816e+33,-5.227163510888949e+33
2.5796594630667178e+33,-5.227628522740568e+33
2.5801294358656196e+33,-5.228098503552749e+33
2.5806043481238817e+33,-5.228573423912923e+33
2.5810841700855173e+33,-5.229053254064734e+33
2.5815688716515125e+33,-5.229537963908798e+33
2.5820584223806097e+33,-5.230027523003477e+33
2.5825527914901043e+33,-5.230521900565684e+33
2.5830519478566597e+33,-5.231021065471689e+33
2.58355586001714e+33,-5.231524986257966e+33
2.5840644961694647e+33,-5.232033631122029e+33
2.584577824173482e+33,-5.232546967923322e+33
2.5850958115518605e+33,-5.233064964184104e+33
2.585618425491004e+33,-5.233587587090355e+33
2.5861456328419788e+33,-5.234114803492724e+33
2.5866774001214736e+33,-5.234646579907466e+33
2.5872136935127674e+33,-5.235182882517427e+33
2.5877544788667307e+33,-5.235723677173038e+33
2.5882997217028356e+33,-5.236268929393323e+33
2.5888493872102034e+33,-5.23681860436695e+33
2.5894034402486563e+33,-5.237372666953286e+33
2.5899618453498056e+33,-5.237931081683473e+33
2.5905245667181536e+33,-5.23849381276155e+33
2.5910915682322275e+33,-5.239060824065564e+33
2.5916628134457265e+33,-5.239632079148731e+33
2.5922382655887007e+33,-5.240207541240615e+33
2.5928178875687482e+33,-5.240787173248321e+33
2.5934016419722385e+33,-5.241370937757715e+33
2.593989491065562e+33,-5.241958797034683e+33
2.5945813967964044e+33,-5.2425507130264e+33
2.5951773207950402e+33,-5.243146647362619e+33
2.5957772243756593e+33,-5.243746561357004e+33
2.5963810685377164e+33,-5.244350416008482e+33
2.5969888139673033e+33,-5.244958172002606e+33
2.597600421038552e+33,-5.245569789712964e+33
2.598215849815066e+33,-5.246185229202611e+33
2.598835060051367e+33,-5.24680445022551e+33
2.599458011194386e+33,-5.247427412228035e+33
2.6000846623849653e+33,-5.248054074350453e+33
2.600714972459403e+33,-5.248684395428489e+33
2.601348899951012e+33,-5.249318333994878e+33
2.601986403091718e+33,-5.249955848280951e+33
2.602627439813683e+33,-5.25059689621828e+33
2.603271967750949e+33,-5.251241435440305e+33
2.603919944241127e+33,-5.251889423284032e+33
2.6045713263271077e+33,-5.252540816791734e+33
2.605226070758794e+33,-5.253195572712694e+33
2.6058841339948766e+33,-5.253853647504976e+33
2.606545472204634e+33,-5.254514997337226e+33
2.6072100412697636e+33,-5.255179578090501e+33
2.607877796786245e+33,-5.25584734536013e+33
2.6085486940662247e+33,-5.256518254457612e+33
2.6092226881399566e+33,-5.257192260412538e+33
2.609899733757744e+33,-5.257869317974545e+33
2.610579785391935e+33,-5.258549381615305e+33
2.611262797238944e+33,-5.259232405530557e+33
2.6119487232213e+33,-5.25991834364214e+33
2.612637516989737e+33,-5.260607149600094e+33
2.6133291319253096e+33,-5.261298776784777e+33
2.61402352114155e+33,-5.261993178309011e+33
2.614720637486647e+33,-5.262690307020274e+33
2.6154204335456726e+33,-5.263390115502914e+33
2.616122861642827e+33,-5.264092556080409e+33
2.6168278738437364e+33,-5.264797580817647e+33
2.6175354219577647e+33,-5.265505141523254e+33
2.618245457540376e+33,-5.266215189751945e+33
2.6189579318955243e+33,-5.266927676806921e+33
2.619672796078081e+33,-5.267642553742293e+33
2.620390000896295e+33,-5.268359771365541e+33
2.621109496914289e+33,-5.269079280240014e+33
